Time,KS_X,KS_Y,Gierwinkel,Geschw_X,Geschw_Y,Giergeschwindigkeit
0,0,0,0,10,0,0
0.004,0.0465478038563308,0,0,9.99999797708923,0,0
0.008,0.0769467216251274,0,0,9.9999945773787,0,0
0.012,0.122842402754708,0,0,9.99998670898067,0,0
0.016,0.153538610353931,0,0,9.99997990941538,0,0
0.02,0.197037070663802,0,0,9.99996871790995,0,0
0.024,0.240535479556058,0,0,9.99995641944353,0,0
0.028,0.271062602445652,0,0,9.99994756931529,0,0
0.032,0.332116768479855,0,0,9.99993059984661,0,0
0.036,0.362643814185542,0,0,9.99992300676029,0,0
0.04,0.402708856813111,0,0,9.99991442673868,0,0
0.044,0.442773868982203,0,0,9.99990782394834,0,0
0.048,0.482838859127137,0,0,9.99990351353127,0,0
0.052,0.522903836748839,0,0,9.99990163970726,0,0
0.056,0.562968811675052,0,0,9.99990220552889,0,0
0.06,0.603033793743954,0,0,9.99990512267276,0,0
0.064,0.643098792103006,0,0,9.99991017048557,0,0
0.068,0.683163814340919,0,0,9.99991699549068,0,0
0.072,0.718261034905019,0,0,9.99992408835296,0,0
0.076,0.753358281725221,0,0,9.99993188586192,0,0
0.08,0.788455556802771,0,0,9.99994004009459,0,0
0.084,0.823552860637856,0,0,9.999948201963,0,0
0.088,0.867640596605226,0,0,9.99995795727137,0,0
0.092,0.911728373196097,0,0,9.99996655295379,0,0
0.096,0.95581618445638,0,0,9.99997344388568,0,0
0.1,0.999904021783849,0,0,9.99997825522669,0,0
0.104,1.04034044819967,0,0,9.9999806479523,0,0
0.108,1.08077688009995,0,0,9.99998101031674,0,0
0.112,1.12121330927332,0,0,9.99997937170733,0,0
0.116,1.16164972809773,0,0,9.99997589781162,0,0
0.12,1.19907147908397,0,0,9.99997127551177,0,0
0.124,1.23649321058789,0,0,9.99996555691065,0,0
0.128,1.27391491891645,0,0,9.99995904329259,0,0
0.132,1.31133660188614,0,0,9.99995206701943,0,0
0.136,1.35468272220323,0,0,9.99994385458574,0,0
0.14,1.39802880755202,0,0,9.99993601715726,0,0
0.144,1.44137486031259,0,0,9.99992904984013,0,0
0.148,1.48472088538953,0,0,9.99992335356394,0,0
0.152,1.52625458671969,0,0,9.99991936905331,0,0
0.156,1.56778827495468,0,0,9.99991703432872,0,0
0.16,1.60932195712731,0,0,9.9999164472979,0,0
0.164,1.65085564037427,0,0,9.9999175734735,0,0
0.168,1.68824810443815,0,0,9.99991994303916,0,0
0.172,1.725640579596,0,0,9.99992345429374,0,0
0.176,1.76303306986233,0,0,9.99992791236977,0,0
0.18,1.8004255781977,0,0,9.99993307773148,0,0
0.184,1.84040515087979,0,0,9.99993908354223,0,0
0.188,1.88038474802928,0,0,9.9999452527623,0,0
0.192,1.92036436979763,0,0,9.9999512449849,0,0
0.196,1.96034401469005,0,0,9.99995674821651,0,0
0.2,1.99995717706547,0,0,9.99996144953174,0,0
0.204,2.03957035614195,0,0,9.99996516573617,0,0
0.208,2.0791835477352,0,0,9.99996772182803,0,0
0.212,2.11879674704922,0,0,9.99996902686518,0,0
0.216,2.15840994904986,0,0,9.99996906056064,0,0
0.22,2.19802314864115,0,0,9.99996784938456,0,0
0.224,2.23763634100343,0,0,9.99996548816867,0,0
0.228,2.27724952202091,0,0,9.99996214186935,0,0
0.232,2.31520209042314,0,0,9.99995820771444,0,0
0.236,2.35315464285013,0,0,9.99995377264838,0,0
0.24,2.39110717772337,0,0,9.99994906605614,0,0
0.244,2.42905969457188,0,0,9.99994432212701,0,0
0.248,2.47546284608566,0,0,9.99993879615147,0,0
0.252,2.5218659734234,0,0,9.99993395068829,0,0
0.256,2.56826908026068,0,0,9.9999301225536,0,0
0.26,2.61467217203643,0,0,9.99992753729703,0,0
0.264,2.65772191186991,0,0,9.9999263604856,0,0
0.268,2.70077164934293,0,0,9.99992640969937,0,0
0.272,2.70077164934293,0,0,9.99992640969937,0,0
0.276,2.74382138970458,0,0,9.99992765136269,0,0
0.28,2.78687113772128,0,0,9.99992995966653,0,0
0.284,2.82330980467464,0,0,9.99993260783098,0,0
0.288,2.89618717205641,0,0,9.99993924694752,0,0
0.292,2.93262587497452,0,0,9.99994291944761,0,0
0.296,2.97404166077935,0,0,9.9999471022595,0,0
0.3,3.01545746351247,0,0,9.99995105750932,0,0
0.304,3.05687328189028,0,0,9.99995456149758,0,0
0.308,3.09828911357285,0,0,9.99995743412547,0,0
0.312,3.13446074847517,0,0,9.99995931750635,0,0
0.316,3.17063238899404,0,0,9.99996054260503,0,0
0.32,3.20680403267765,0,0,9.99996107139302,0,0
0.324,3.24297567702823,0,0,9.9999609041555,0,0
0.328,3.27914731960215,0,0,9.99996007206943,0,0
0.332,3.31531895801728,0,0,9.99995862777852,0,0
0.336,3.35149059015737,0,0,9.99995665050707,0,0
0.34,3.38766221433788,0,0,9.99995424348437,0,0
0.344,3.42485269404715,0,0,9.99995144553942,0,0
0.348,3.46204316294641,0,0,9.99994845888808,0,0
0.352,3.5364240669815,0,0,9.99994249303814,0,0
